run,experiment,attention,loss_ptau,pca_components,dropout,weight_decay,lr,lambda_entropy,avg_f1,avg_mse,avg_mae,error
higher_lambda_entropy_attnTrue_losshuber_pca8,higher_lambda_entropy,True,huber,8,0.2,0.1,0.001,0.01,0.2569444444444444,0.16052238265811308,0.3307442129589617,
higher_lambda_entropy_attnTrue_losshuber_pcaNone,higher_lambda_entropy,True,huber,,0.2,0.1,0.001,0.01,0.4753472222222222,0.14980465008432628,0.3194918649581571,
higher_lambda_entropy_attnTrue_lossmse_pca2,higher_lambda_entropy,True,mse,2,0.2,0.1,0.001,0.01,0.5123015873015873,0.0784111778748641,0.2345138614376386,
higher_lambda_entropy_attnTrue_lossmse_pca4,higher_lambda_entropy,True,mse,4,0.2,0.1,0.001,0.01,0.3489583333333333,0.2005141181330741,0.3649103190206612,
higher_lambda_entropy_attnTrue_lossmse_pca8,higher_lambda_entropy,True,mse,8,0.2,0.1,0.001,0.01,0.2279265873015873,0.2981184391005214,0.45908423357953626,
higher_lambda_entropy_attnTrue_lossmse_pcaNone,higher_lambda_entropy,True,mse,,0.2,0.1,0.001,0.01,0.3472222222222222,0.11248271310365818,0.28994701971532777,
higher_lambda_entropy_attnTrue_lossmae_pca2,higher_lambda_entropy,True,mae,2,0.2,0.1,0.001,0.01,0.16840277777777776,0.9775536855625588,0.5799697577022016,
higher_lambda_entropy_attnTrue_lossmae_pca4,higher_lambda_entropy,True,mae,4,0.2,0.1,0.001,0.01,0.24494047619047615,0.12171941859804733,0.2623948751327892,
higher_lambda_entropy_attnTrue_lossmae_pca8,higher_lambda_entropy,True,mae,8,0.2,0.1,0.001,0.01,0.2503472222222222,0.4430349279738475,0.30225002129251755,
higher_lambda_entropy_attnTrue_lossmae_pcaNone,higher_lambda_entropy,True,mae,,0.2,0.1,0.001,0.01,0.3680555555555556,0.05056063346346443,0.16963095994045335,
higher_lambda_entropy_attnFalse_losshuber_pca2,higher_lambda_entropy,False,huber,2,0.2,0.1,0.001,0.01,0.5421626984126984,0.2966207867962464,0.33601145508388675,
higher_lambda_entropy_attnFalse_losshuber_pca4,higher_lambda_entropy,False,huber,4,0.2,0.1,0.001,0.01,0.24131944444444445,0.4274228405791789,0.5092979613691568,
higher_lambda_entropy_attnFalse_losshuber_pca8,higher_lambda_entropy,False,huber,8,0.2,0.1,0.001,0.01,0.5067460317460317,0.10986386340186718,0.25263493065722287,
higher_lambda_entropy_attnFalse_losshuber_pcaNone,higher_lambda_entropy,False,huber,,0.2,0.1,0.001,0.01,0.30257936507936506,0.09426281464465514,0.16706703960274655,
higher_lambda_entropy_attnFalse_lossmse_pca2,higher_lambda_entropy,False,mse,2,0.2,0.1,0.001,0.01,0.3871527777777778,0.8514257551494877,0.5177372763864696,
higher_lambda_entropy_attnFalse_lossmse_pca4,higher_lambda_entropy,False,mse,4,0.2,0.1,0.001,0.01,0.35,0.30750265310542685,0.3294529650981228,
higher_lambda_entropy_attnFalse_lossmse_pca8,higher_lambda_entropy,False,mse,8,0.2,0.1,0.001,0.01,0.40069444444444446,0.1612775534398573,0.3149018840243419,
higher_lambda_entropy_attnFalse_lossmse_pcaNone,higher_lambda_entropy,False,mse,,0.2,0.1,0.001,0.01,0.34374999999999994,0.08754269463933273,0.25031632417812943,
higher_lambda_entropy_attnFalse_lossmae_pca2,higher_lambda_entropy,False,mae,2,0.2,0.1,0.001,0.01,0.21006944444444445,0.39154520904849566,0.4379986786904434,
higher_lambda_entropy_attnFalse_lossmae_pca4,higher_lambda_entropy,False,mae,4,0.2,0.1,0.001,0.01,0.3472222222222222,0.8071080499800165,0.5430031519693632,
higher_lambda_entropy_attnFalse_lossmae_pca8,higher_lambda_entropy,False,mae,8,0.2,0.1,0.001,0.01,0.4041666666666667,0.15927189770774464,0.2964744256266082,
higher_lambda_entropy_attnFalse_lossmae_pcaNone,higher_lambda_entropy,False,mae,,0.2,0.1,0.001,0.01,0.33749999999999997,0.08428190178536182,0.19905527029186487,
highest_lambda_entropy_attnTrue_losshuber_pca2,highest_lambda_entropy,True,huber,2,0.2,0.1,0.001,0.1,0.3268849206349206,0.16205678859567346,0.27337692615886533,
highest_lambda_entropy_attnTrue_losshuber_pca4,highest_lambda_entropy,True,huber,4,0.2,0.1,0.001,0.1,0.27480158730158727,0.7254547068851234,0.5831785891205072,
highest_lambda_entropy_attnTrue_losshuber_pca8,highest_lambda_entropy,True,huber,8,0.2,0.1,0.001,0.1,0.21319444444444444,0.8420611813697946,0.5665294063122323,
highest_lambda_entropy_attnTrue_losshuber_pcaNone,highest_lambda_entropy,True,huber,,0.2,0.1,0.001,0.1,0.44166666666666665,0.09799667445699575,0.2584772343592097,
highest_lambda_entropy_attnTrue_lossmse_pca2,highest_lambda_entropy,True,mse,2,0.2,0.1,0.001,0.1,0.27187500000000003,0.2233107191528976,0.3911020401865244,
highest_lambda_entropy_attnTrue_lossmse_pca4,highest_lambda_entropy,True,mse,4,0.2,0.1,0.001,0.1,0.38472222222222224,0.49268365379596285,0.433929505214716,
highest_lambda_entropy_attnTrue_lossmse_pca8,highest_lambda_entropy,True,mse,8,0.2,0.1,0.001,0.1,0.3123015873015873,0.21740768788991477,0.3794791609980166,
highest_lambda_entropy_attnTrue_lossmse_pcaNone,highest_lambda_entropy,True,mse,,0.2,0.1,0.001,0.1,0.44548611111111114,0.08669888597438602,0.22510357309753695,
highest_lambda_entropy_attnTrue_lossmae_pca2,highest_lambda_entropy,True,mae,2,0.2,0.1,0.001,0.1,0.48784722222222215,0.25191403802596224,0.3666949924081564,
highest_lambda_entropy_attnTrue_lossmae_pca4,highest_lambda_entropy,True,mae,4,0.2,0.1,0.001,0.1,0.328125,0.6675454487410761,0.45924298698082566,
highest_lambda_entropy_attnTrue_lossmae_pca8,highest_lambda_entropy,True,mae,8,0.2,0.1,0.001,0.1,0.22569444444444442,0.3750255745569845,0.39330519611636794,
highest_lambda_entropy_attnTrue_lossmae_pcaNone,highest_lambda_entropy,True,mae,,0.2,0.1,0.001,0.1,0.37013888888888885,0.08991659792960731,0.2550072130591919,
highest_lambda_entropy_attnFalse_losshuber_pca2,highest_lambda_entropy,False,huber,2,0.2,0.1,0.001,0.1,0.3677083333333333,6.057369964132499,1.0061319895709553,
highest_lambda_entropy_attnFalse_losshuber_pca4,highest_lambda_entropy,False,huber,4,0.2,0.1,0.001,0.1,0.3173611111111111,0.1703551500903865,0.3124794078369935,
highest_lambda_entropy_attnFalse_losshuber_pca8,highest_lambda_entropy,False,huber,8,0.2,0.1,0.001,0.1,0.19791666666666663,1.9504781159062823,0.6163239184146126,
highest_lambda_entropy_attnFalse_losshuber_pcaNone,highest_lambda_entropy,False,huber,,0.2,0.1,0.001,0.1,0.4840277777777777,0.16438776734060034,0.32189559649365646,
highest_lambda_entropy_attnFalse_lossmse_pca2,highest_lambda_entropy,False,mse,2,0.2,0.1,0.001,0.1,0.3631944444444445,0.09616584691234066,0.2426457062053184,
highest_lambda_entropy_attnFalse_lossmse_pca4,highest_lambda_entropy,False,mse,4,0.2,0.1,0.001,0.1,0.26736111111111116,0.4545591981901097,0.4667978894043093,
highest_lambda_entropy_attnFalse_lossmse_pca8,highest_lambda_entropy,False,mse,8,0.2,0.1,0.001,0.1,0.3208333333333333,0.23630679283972633,0.36645580052087706,
highest_lambda_entropy_attnFalse_lossmse_pcaNone,highest_lambda_entropy,False,mse,,0.2,0.1,0.001,0.1,0.47916666666666663,0.09760085363702231,0.2543399192703267,
highest_lambda_entropy_attnFalse_lossmae_pca2,highest_lambda_entropy,False,mae,2,0.2,0.1,0.001,0.1,0.4458333333333333,0.19798420402618228,0.3272325772171219,
highest_lambda_entropy_attnFalse_lossmae_pca4,highest_lambda_entropy,False,mae,4,0.2,0.1,0.001,0.1,0.19583333333333333,0.7301615919345248,0.5447852712435026,
highest_lambda_entropy_attnFalse_lossmae_pca8,highest_lambda_entropy,False,mae,8,0.2,0.1,0.001,0.1,0.25917658730158727,0.2351081611325934,0.34242047447090346,
highest_lambda_entropy_attnFalse_lossmae_pcaNone,highest_lambda_entropy,False,mae,,0.2,0.1,0.001,0.1,0.4354166666666667,0.13474515719807514,0.2581228627823293,
dropout_wd_attnTrue_losshuber_pca2,dropout_wd,True,huber,2,0.4,0.5,0.001,0.001,0.5173611111111112,0.1297253728492945,0.3146390922678014,
dropout_wd_attnTrue_losshuber_pca4,dropout_wd,True,huber,4,0.4,0.5,0.001,0.001,0.3486111111111111,5.331588353803692,0.9265983589769652,
dropout_wd_attnTrue_losshuber_pca8,dropout_wd,True,huber,8,0.4,0.5,0.001,0.001,0.2152777777777778,0.34520405876569515,0.41386151406913996,
dropout_wd_attnTrue_losshuber_pcaNone,dropout_wd,True,huber,,0.4,0.5,0.001,0.001,0.30223214285714284,0.08580422894110498,0.23166509290846687,
dropout_wd_attnTrue_lossmse_pca2,dropout_wd,True,mse,2,0.4,0.5,0.001,0.001,0.328125,0.10734373094430774,0.2572449551274379,
dropout_wd_attnTrue_lossmse_pca4,dropout_wd,True,mse,4,0.4,0.5,0.001,0.001,0.24652777777777776,0.6267226696337638,0.4736843143279354,
dropout_wd_attnTrue_lossmse_pca8,dropout_wd,True,mse,8,0.4,0.5,0.001,0.001,0.40466269841269836,0.09282105633383483,0.23184682892557856,
dropout_wd_attnTrue_lossmse_pcaNone,dropout_wd,True,mse,,0.4,0.5,0.001,0.001,0.30069444444444443,0.19561586324626773,0.3563682191694776,
dropout_wd_attnTrue_lossmae_pca2,dropout_wd,True,mae,2,0.4,0.5,0.001,0.001,0.28521825396825395,0.5747959945669671,0.46443283080589026,
dropout_wd_attnTrue_lossmae_pca4,dropout_wd,True,mae,4,0.4,0.5,0.001,0.001,0.41507936507936505,0.3928895157226724,0.37539671829047927,
dropout_wd_attnTrue_lossmae_pca8,dropout_wd,True,mae,8,0.4,0.5,0.001,0.001,0.27132936507936506,0.18936795767139264,0.3049864796921611,
dropout_wd_attnTrue_lossmae_pcaNone,dropout_wd,True,mae,,0.4,0.5,0.001,0.001,0.4048611111111111,0.20324955397730415,0.3606673962979888,
dropout_wd_attnFalse_losshuber_pca2,dropout_wd,False,huber,2,0.4,0.5,0.001,0.001,0.21701388888888887,0.38660577903338783,0.49826475504475337,
dropout_wd_attnFalse_losshuber_pca4,dropout_wd,False,huber,4,0.4,0.5,0.001,0.001,0.16354166666666667,0.25901858951481094,0.4245851517189294,
dropout_wd_attnFalse_losshuber_pca8,dropout_wd,False,huber,8,0.4,0.5,0.001,0.001,0.13715277777777776,1.1904188118784562,0.5833400596554081,
dropout_wd_attnFalse_losshuber_pcaNone,dropout_wd,False,huber,,0.4,0.5,0.001,0.001,0.21924603174603174,0.11735445483235821,0.25540661751680693,
dropout_wd_attnFalse_lossmse_pca2,dropout_wd,False,mse,2,0.4,0.5,0.001,0.001,0.3973710317460317,0.22629434251738942,0.3365880999093255,
dropout_wd_attnFalse_lossmse_pca4,dropout_wd,False,mse,4,0.4,0.5,0.001,0.001,0.4527777777777778,0.03459949561263656,0.14694672004164505,
dropout_wd_attnFalse_lossmse_pca8,dropout_wd,False,mse,8,0.4,0.5,0.001,0.001,0.3038194444444444,0.9199780094639914,0.473789776985844,
dropout_wd_attnFalse_lossmse_pcaNone,dropout_wd,False,mse,,0.4,0.5,0.001,0.001,0.43244047619047615,0.1901866045308439,0.34234339497440186,
dropout_wd_attnFalse_lossmae_pca2,dropout_wd,False,mae,2,0.4,0.5,0.001,0.001,0.3263888888888889,0.23217372103737574,0.405342885836338,
dropout_wd_attnFalse_lossmae_pca4,dropout_wd,False,mae,4,0.4,0.5,0.001,0.001,0.3680555555555556,0.18670183014338607,0.3399049571404854,
dropout_wd_attnFalse_lossmae_pca8,dropout_wd,False,mae,8,0.4,0.5,0.001,0.001,0.19444444444444442,0.5426902735921378,0.4840864725410938,
dropout_wd_attnFalse_lossmae_pcaNone,dropout_wd,False,mae,,0.4,0.5,0.001,0.001,0.32881944444444444,0.06849745809672123,0.17468583940838775,
dropout_lr_attnTrue_losshuber_pca2,dropout_lr,True,huber,2,0.4,0.1,0.0005,0.001,0.3940972222222222,0.7206046884541412,0.6279164419587081,
dropout_lr_attnTrue_losshuber_pca4,dropout_lr,True,huber,4,0.4,0.1,0.0005,0.001,0.24270833333333336,0.42707841752339537,0.4289946878949801,
dropout_lr_attnTrue_losshuber_pca8,dropout_lr,True,huber,8,0.4,0.1,0.0005,0.001,0.21701388888888887,0.5027390771337638,0.5808665537430594,
dropout_lr_attnTrue_losshuber_pcaNone,dropout_lr,True,huber,,0.4,0.1,0.0005,0.001,0.2361111111111111,0.15286490875719178,0.3057096643994252,
dropout_lr_attnTrue_lossmse_pca2,dropout_lr,True,mse,2,0.4,0.1,0.0005,0.001,0.23958333333333331,0.39082755367573974,0.4042211029057701,
dropout_lr_attnTrue_lossmse_pca4,dropout_lr,True,mse,4,0.4,0.1,0.0005,0.001,0.2680555555555555,0.31183426565364036,0.44777078460901976,
dropout_lr_attnTrue_lossmse_pca8,dropout_lr,True,mse,8,0.4,0.1,0.0005,0.001,0.13402777777777777,0.2231954583382365,0.3720372243163486,
dropout_lr_attnTrue_lossmse_pcaNone,dropout_lr,True,mse,,0.4,0.1,0.0005,0.001,0.48487103174603163,0.09640481039518478,0.2625916227698326,
dropout_lr_attnTrue_lossmae_pca2,dropout_lr,True,mae,2,0.4,0.1,0.0005,0.001,0.23055555555555554,1.2532726640191774,0.7981368396431208,
dropout_lr_attnTrue_lossmae_pca4,dropout_lr,True,mae,4,0.4,0.1,0.0005,0.001,0.23402777777777778,0.26477857850398606,0.4476271412180116,
dropout_lr_attnTrue_lossmae_pca8,dropout_lr,True,mae,8,0.4,0.1,0.0005,0.001,0.20625,0.23725259286601125,0.3458926520931224,
dropout_lr_attnTrue_lossmae_pcaNone,dropout_lr,True,mae,,0.4,0.1,0.0005,0.001,0.4041666666666667,0.1504925173898855,0.3025233486356835,
dropout_lr_attnFalse_losshuber_pca2,dropout_lr,False,huber,2,0.4,0.1,0.0005,0.001,0.1875,0.6756272186583278,0.6132552173609536,
dropout_lr_attnFalse_losshuber_pca4,dropout_lr,False,huber,4,0.4,0.1,0.0005,0.001,0.3784722222222222,0.4266773906589447,0.5271786194449911,
dropout_lr_attnFalse_losshuber_pca8,dropout_lr,False,huber,8,0.4,0.1,0.0005,0.001,0.27777777777777773,0.2521315022867086,0.4155610074521974,
dropout_lr_attnFalse_losshuber_pcaNone,dropout_lr,False,huber,,0.4,0.1,0.0005,0.001,0.29895833333333327,0.22928000059377568,0.43003780658667284,
dropout_lr_attnFalse_lossmse_pca2,dropout_lr,False,mse,2,0.4,0.1,0.0005,0.001,0.1909722222222222,0.3558659139604911,0.416087394580245,
dropout_lr_attnFalse_lossmse_pca4,dropout_lr,False,mse,4,0.4,0.1,0.0005,0.001,0.3243055555555555,0.14797012614152127,0.31445214742173755,
dropout_lr_attnFalse_lossmse_pca8,dropout_lr,False,mse,8,0.4,0.1,0.0005,0.001,0.328125,0.1690282053318975,0.31547381480534875,
dropout_lr_attnFalse_lossmse_pcaNone,dropout_lr,False,mse,,0.4,0.1,0.0005,0.001,0.3645833333333333,0.11956678140139329,0.2535088541917503,
dropout_lr_attnFalse_lossmae_pca2,dropout_lr,False,mae,2,0.4,0.1,0.0005,0.001,0.21527777777777776,0.9485892036082185,0.6329367561265826,
dropout_lr_attnFalse_lossmae_pca4,dropout_lr,False,mae,4,0.4,0.1,0.0005,0.001,0.35952380952380947,0.2157562823519394,0.312248222840329,
dropout_lr_attnFalse_lossmae_pca8,dropout_lr,False,mae,8,0.4,0.1,0.0005,0.001,0.24027777777777776,0.2537484747355957,0.3553733959173163,
dropout_lr_attnFalse_lossmae_pcaNone,dropout_lr,False,mae,,0.4,0.1,0.0005,0.001,0.3699404761904761,0.17452197941796155,0.3146253471107533,
wd_lr_attnTrue_losshuber_pca2,wd_lr,True,huber,2,0.2,0.5,0.0005,0.001,0.24826388888888884,0.438830831544973,0.5623792031935105,
wd_lr_attnTrue_losshuber_pca4,wd_lr,True,huber,4,0.2,0.5,0.0005,0.001,0.14444444444444443,0.4206472359129735,0.40321132354438305,
wd_lr_attnTrue_losshuber_pca8,wd_lr,True,huber,8,0.2,0.5,0.0005,0.001,0.2958333333333333,0.6018105783591021,0.4292108326529463,
wd_lr_attnTrue_losshuber_pcaNone,wd_lr,True,huber,,0.2,0.5,0.0005,0.001,0.246875,0.2006827436233446,0.3827941879474868,
wd_lr_attnTrue_lossmse_pca2,wd_lr,True,mse,2,0.2,0.5,0.0005,0.001,0.2826388888888889,0.2158454664226151,0.359368980047293,
wd_lr_attnTrue_lossmse_pca4,wd_lr,True,mse,4,0.2,0.5,0.0005,0.001,0.26388888888888884,0.4076725595653691,0.46537062199786305,
wd_lr_attnTrue_lossmse_pca8,wd_lr,True,mse,8,0.2,0.5,0.0005,0.001,0.25,0.26288549188141425,0.40744754493546986,
wd_lr_attnTrue_lossmse_pcaNone,wd_lr,True,mse,,0.2,0.5,0.0005,0.001,0.1845238095238095,0.04220779594628653,0.16619212397684655,
wd_lr_attnTrue_lossmae_pca2,wd_lr,True,mae,2,0.2,0.5,0.0005,0.001,0.2677083333333333,0.44410915205776413,0.5112795633419106,
wd_lr_attnTrue_lossmae_pca4,wd_lr,True,mae,4,0.2,0.5,0.0005,0.001,0.1079861111111111,0.2254977431621888,0.32331178740908706,
wd_lr_attnTrue_lossmae_pca8,wd_lr,True,mae,8,0.2,0.5,0.0005,0.001,0.3400793650793651,0.2612190486810908,0.3526935086896022,
wd_lr_attnTrue_lossmae_pcaNone,wd_lr,True,mae,,0.2,0.5,0.0005,0.001,0.3650793650793651,0.03329709871604275,0.12746237420166534,
wd_lr_attnFalse_losshuber_pca2,wd_lr,False,huber,2,0.2,0.5,0.0005,0.001,0.125,0.5468296375305155,0.5091212270005295,
wd_lr_attnFalse_losshuber_pca4,wd_lr,False,huber,4,0.2,0.5,0.0005,0.001,0.2743055555555556,0.3079199986640754,0.3399501475505531,
wd_lr_attnFalse_losshuber_pca8,wd_lr,False,huber,8,0.2,0.5,0.0005,0.001,0.2847222222222222,0.5459960852688512,0.6028040408467253,
wd_lr_attnFalse_losshuber_pcaNone,wd_lr,False,huber,,0.2,0.5,0.0005,0.001,0.21056547619047616,0.10360814852909575,0.24488023750018328,
wd_lr_attnFalse_lossmse_pca2,wd_lr,False,mse,2,0.2,0.5,0.0005,0.001,0.2373015873015873,0.35440730090750505,0.5127942011070747,
wd_lr_attnFalse_lossmse_pca4,wd_lr,False,mse,4,0.2,0.5,0.0005,0.001,0.25277777777777777,0.5449814710188525,0.43353335942568566,
wd_lr_attnFalse_lossmse_pca8,wd_lr,False,mse,8,0.2,0.5,0.0005,0.001,0.2777777777777778,0.198039245035515,0.3343342839507386,
wd_lr_attnFalse_lossmse_pcaNone,wd_lr,False,mse,,0.2,0.5,0.0005,0.001,0.3284722222222222,0.06950706323800931,0.210790173150599,
wd_lr_attnFalse_lossmae_pca2,wd_lr,False,mae,2,0.2,0.5,0.0005,0.001,0.3006944444444445,0.6676878801947703,0.5931131647278866,
wd_lr_attnFalse_lossmae_pca4,wd_lr,False,mae,4,0.2,0.5,0.0005,0.001,0.17951388888888886,0.4652696394331499,0.49080886350323755,
wd_lr_attnFalse_lossmae_pca8,wd_lr,False,mae,8,0.2,0.5,0.0005,0.001,0.3486111111111111,0.15957136334129055,0.3082630414476929,
wd_lr_attnFalse_lossmae_pcaNone,wd_lr,False,mae,,0.2,0.5,0.0005,0.001,0.334375,0.2076332194224071,0.3295788617494205,
all_moderate_attnTrue_losshuber_pca2,all_moderate,True,huber,2,0.4,0.5,0.0005,0.01,0.1423611111111111,1.5277628757385655,0.6986964478467901,
all_moderate_attnTrue_losshuber_pca4,all_moderate,True,huber,4,0.4,0.5,0.0005,0.01,0.16145833333333331,0.6935635245171529,0.5339096110061897,
all_moderate_attnTrue_losshuber_pca8,all_moderate,True,huber,8,0.4,0.5,0.0005,0.01,0.1111111111111111,0.18466743627503057,0.3085298239408682,
all_moderate_attnTrue_losshuber_pcaNone,all_moderate,True,huber,,0.4,0.5,0.0005,0.01,0.2577876984126984,0.19091142005138095,0.3482426164361338,
all_moderate_attnTrue_lossmse_pca2,all_moderate,True,mse,2,0.4,0.5,0.0005,0.01,0.2277777777777778,0.26834181790344236,0.4232522133970633,
all_moderate_attnTrue_lossmse_pca4,all_moderate,True,mse,4,0.4,0.5,0.0005,0.01,0.1579861111111111,0.7216536995404627,0.5454393652422974,
all_moderate_attnTrue_lossmse_pca8,all_moderate,True,mse,8,0.4,0.5,0.0005,0.01,0.19479166666666664,0.6667449554029732,0.6165966196373726,
all_moderate_attnTrue_lossmse_pcaNone,all_moderate,True,mse,,0.4,0.5,0.0005,0.01,0.13020833333333331,0.17762799279487937,0.31650494070102775,
all_moderate_attnTrue_lossmae_pca2,all_moderate,True,mae,2,0.4,0.5,0.0005,0.01,0.20694444444444443,0.4457679669255451,0.47531057614833117,
all_moderate_attnTrue_lossmae_pca4,all_moderate,True,mae,4,0.4,0.5,0.0005,0.01,0.3260416666666667,0.32439890271779787,0.42604727127278846,
all_moderate_attnTrue_lossmae_pca8,all_moderate,True,mae,8,0.4,0.5,0.0005,0.01,0.18784722222222222,0.23236170177483273,0.386015589038531,
all_moderate_attnTrue_lossmae_pcaNone,all_moderate,True,mae,,0.4,0.5,0.0005,0.01,0.3142361111111111,0.38051860833747164,0.5205396610933046,
all_moderate_attnFalse_losshuber_pca2,all_moderate,False,huber,2,0.4,0.5,0.0005,0.01,0.27638888888888885,0.19401622604288152,0.33006988605484366,
all_moderate_attnFalse_losshuber_pca4,all_moderate,False,huber,4,0.4,0.5,0.0005,0.01,0.20833333333333334,1.2343902222928649,0.6998269954347052,
all_moderate_attnFalse_losshuber_pca8,all_moderate,False,huber,8,0.4,0.5,0.0005,0.01,0.11319444444444443,0.8675778046196695,0.6365530151718606,
all_moderate_attnFalse_losshuber_pcaNone,all_moderate,False,huber,,0.4,0.5,0.0005,0.01,0.29027777777777775,0.22575930577852624,0.35919922873533017,
all_moderate_attnFalse_lossmse_pca2,all_moderate,False,mse,2,0.4,0.5,0.0005,0.01,0.24305555555555552,0.46512382045311373,0.4453645870089531,
all_moderate_attnFalse_lossmse_pca4,all_moderate,False,mse,4,0.4,0.5,0.0005,0.01,0.15451388888888887,1.1123586844984557,0.7456132144822428,
all_moderate_attnFalse_lossmse_pca8,all_moderate,False,mse,8,0.4,0.5,0.0005,0.01,0.2222222222222222,0.22987697963622633,0.40399384378300357,
all_moderate_attnFalse_lossmse_pcaNone,all_moderate,False,mse,,0.4,0.5,0.0005,0.01,0.3350694444444444,0.11616600651786088,0.2810124093278622,
all_moderate_attnFalse_lossmae_pca2,all_moderate,False,mae,2,0.4,0.5,0.0005,0.01,0.1375,2.2551593990583516,0.5701775661824892,
all_moderate_attnFalse_lossmae_pca4,all_moderate,False,mae,4,0.4,0.5,0.0005,0.01,0.29375,0.24830793698931858,0.42148092528805137,
all_moderate_attnFalse_lossmae_pca8,all_moderate,False,mae,8,0.4,0.5,0.0005,0.01,0.1111111111111111,0.09068064851054686,0.22148158280955008,
all_moderate_attnFalse_lossmae_pcaNone,all_moderate,False,mae,,0.4,0.5,0.0005,0.01,0.19270833333333331,0.0984695829167537,0.26453087277089554,
all_strong_attnTrue_losshuber_pca2,all_strong,True,huber,2,0.5,1.0,0.0001,0.1,0.13452380952380952,1.265614814322856,0.658183065087845,
all_strong_attnTrue_losshuber_pca4,all_strong,True,huber,4,0.5,1.0,0.0001,0.1,0.09027777777777776,0.4763619535623431,0.5049153454310726,
all_strong_attnTrue_losshuber_pca8,all_strong,True,huber,8,0.5,1.0,0.0001,0.1,0.13194444444444445,0.8169710654161535,0.7063827762613073,
all_strong_attnTrue_losshuber_pcaNone,all_strong,True,huber,,0.5,1.0,0.0001,0.1,0.2875,0.22415954616727776,0.38997080363333225,
all_strong_attnTrue_lossmse_pca2,all_strong,True,mse,2,0.5,1.0,0.0001,0.1,0.10590277777777776,0.38063818298148744,0.43829434349512064,
all_strong_attnTrue_lossmse_pca4,all_strong,True,mse,4,0.5,1.0,0.0001,0.1,0.1376488095238095,0.8921556060335994,0.6389910839498043,
all_strong_attnTrue_lossmse_pca8,all_strong,True,mse,8,0.5,1.0,0.0001,0.1,0.23348214285714286,0.6367293340382625,0.6019363243443271,
all_strong_attnTrue_lossmse_pcaNone,all_strong,True,mse,,0.5,1.0,0.0001,0.1,0.020833333333333332,0.22182269581712966,0.4035673926894863,
all_strong_attnTrue_lossmae_pca2,all_strong,True,mae,2,0.5,1.0,0.0001,0.1,0.17063492063492064,1.5319400528296219,0.7514998419986417,
all_strong_attnTrue_lossmae_pca4,all_strong,True,mae,4,0.5,1.0,0.0001,0.1,0.2704861111111111,1.6254150504421132,0.7320560274335245,
all_strong_attnTrue_lossmae_pca8,all_strong,True,mae,8,0.5,1.0,0.0001,0.1,0.2041666666666667,0.17617212147801936,0.3307526560674887,
all_strong_attnTrue_lossmae_pcaNone,all_strong,True,mae,,0.5,1.0,0.0001,0.1,0.109375,0.20296628234159195,0.36666050887045765,
all_strong_attnFalse_losshuber_pca2,all_strong,False,huber,2,0.5,1.0,0.0001,0.1,0.22395833333333331,0.3696741325028451,0.38594618913096684,
all_strong_attnFalse_losshuber_pca4,all_strong,False,huber,4,0.5,1.0,0.0001,0.1,0.2020833333333333,0.8241226521283231,0.6699149704848727,
all_strong_attnFalse_losshuber_pca8,all_strong,False,huber,8,0.5,1.0,0.0001,0.1,0.25520833333333337,0.2934348482493577,0.47039692693700397,
all_strong_attnFalse_losshuber_pcaNone,all_strong,False,huber,,0.5,1.0,0.0001,0.1,0.3569444444444444,0.2936938635903409,0.4043357117722432,
all_strong_attnFalse_lossmse_pca2,all_strong,False,mse,2,0.5,1.0,0.0001,0.1,0.15014880952380952,0.693459596491133,0.5838596377288923,
all_strong_attnFalse_lossmse_pca4,all_strong,False,mse,4,0.5,1.0,0.0001,0.1,0.1513888888888889,0.48705956214727864,0.48979140942295396,
all_strong_attnFalse_lossmse_pca8,all_strong,False,mse,8,0.5,1.0,0.0001,0.1,0.18611111111111112,0.6083900238124619,0.49322569998912513,
all_strong_attnFalse_lossmse_pcaNone,all_strong,False,mse,,0.5,1.0,0.0001,0.1,0.15396825396825395,0.1274855334619392,0.302157524585103,
all_strong_attnFalse_lossmae_pca2,all_strong,False,mae,2,0.5,1.0,0.0001,0.1,0.19965277777777773,0.15734942205527908,0.33726514456793666,
all_strong_attnFalse_lossmae_pca4,all_strong,False,mae,4,0.5,1.0,0.0001,0.1,0.1736111111111111,1.0705907580735685,0.7649960304843262,
all_strong_attnFalse_lossmae_pca8,all_strong,False,mae,8,0.5,1.0,0.0001,0.1,0.14444444444444443,1.3971597862467449,0.9199138795956969,
all_strong_attnFalse_lossmae_pcaNone,all_strong,False,mae,,0.5,1.0,0.0001,0.1,0.09285714285714285,0.1406926513175093,0.29406402617072064,
