region,cell_type,run,experiment,gene_encoder,attention,pca_components,avg_f1,avg_mse,avg_mae,dropout,weight_decay,lr,lambda_entropy,error
ITG,Microglia,geTrue_attnFalse_pca16_highest_weight_decay,highest_weight_decay,True,False,16,0.29375,0.0,0.0,0.2,1.0,0.001,0.001,
ITG,Microglia,geTrue_attnFalse_pca16_lower_lr,lower_lr,True,False,16,0.35277777777777775,0.0,0.0,0.2,0.1,0.0005,0.001,
ITG,Microglia,geTrue_attnFalse_pca16_lowest_lr,lowest_lr,True,False,16,0.2763888888888889,0.0,0.0,0.2,0.1,0.0001,0.001,
ITG,Microglia,geTrue_attnFalse_pca16_higher_lambda_entropy,higher_lambda_entropy,True,False,16,0.31666666666666665,0.0,0.0,0.2,0.1,0.001,0.01,
ITG,Microglia,geTrue_attnFalse_pca16_highest_lambda_entropy,highest_lambda_entropy,True,False,16,0.36597222222222214,0.0,0.0,0.2,0.1,0.001,0.1,
ITG,Microglia,geTrue_attnFalse_pca16_dropout_wd,dropout_wd,True,False,16,0.3388888888888889,0.0,0.0,0.4,0.5,0.001,0.001,
ITG,Microglia,geTrue_attnFalse_pca16_dropout_lr,dropout_lr,True,False,16,0.34375,0.0,0.0,0.4,0.1,0.0005,0.001,
ITG,Microglia,geTrue_attnFalse_pca16_wd_lr,wd_lr,True,False,16,0.29791666666666666,0.0,0.0,0.2,0.5,0.0005,0.001,
ITG,Microglia,geTrue_attnFalse_pca16_all_moderate,all_moderate,True,False,16,0.33749999999999997,0.0,0.0,0.4,0.5,0.0005,0.01,
ITG,Microglia,geTrue_attnFalse_pca16_all_strong,all_strong,True,False,16,0.23125,0.0,0.0,0.5,1.0,0.0001,0.1,
ITG,Microglia,geFalse_attnTrue_pca2_baseline,baseline,False,True,2,0.24930555555555556,0.0,0.0,0.2,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca2_higher_dropout,higher_dropout,False,True,2,0.23819444444444443,0.0,0.0,0.4,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca2_highest_dropout,highest_dropout,False,True,2,0.37083333333333335,0.0,0.0,0.5,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca2_higher_weight_decay,higher_weight_decay,False,True,2,0.2472222222222222,0.0,0.0,0.2,0.5,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca2_highest_weight_decay,highest_weight_decay,False,True,2,0.13541666666666666,0.0,0.0,0.2,1.0,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca2_lower_lr,lower_lr,False,True,2,0.32361111111111107,0.0,0.0,0.2,0.1,0.0005,0.001,
ITG,Microglia,geFalse_attnTrue_pca2_lowest_lr,lowest_lr,False,True,2,0.1375,0.0,0.0,0.2,0.1,0.0001,0.001,
ITG,Microglia,geFalse_attnTrue_pca2_higher_lambda_entropy,higher_lambda_entropy,False,True,2,0.31875,0.0,0.0,0.2,0.1,0.001,0.01,
ITG,Microglia,geFalse_attnTrue_pca2_highest_lambda_entropy,highest_lambda_entropy,False,True,2,0.3083333333333333,0.0,0.0,0.2,0.1,0.001,0.1,
ITG,Microglia,geFalse_attnTrue_pca2_dropout_wd,dropout_wd,False,True,2,0.2520833333333333,0.0,0.0,0.4,0.5,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca2_dropout_lr,dropout_lr,False,True,2,0.17222222222222222,0.0,0.0,0.4,0.1,0.0005,0.001,
ITG,Microglia,geFalse_attnTrue_pca2_wd_lr,wd_lr,False,True,2,0.22638888888888886,0.0,0.0,0.2,0.5,0.0005,0.001,
ITG,Microglia,geFalse_attnTrue_pca2_all_moderate,all_moderate,False,True,2,0.2159722222222222,0.0,0.0,0.4,0.5,0.0005,0.01,
ITG,Microglia,geFalse_attnTrue_pca2_all_strong,all_strong,False,True,2,0.19722222222222222,0.0,0.0,0.5,1.0,0.0001,0.1,
ITG,Microglia,geFalse_attnTrue_pca4_baseline,baseline,False,True,4,0.25902777777777775,0.0,0.0,0.2,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca4_higher_dropout,higher_dropout,False,True,4,0.31805555555555554,0.0,0.0,0.4,0.1,0.001,0.001,
