run,experiment,attention,loss_ptau,pca_components,dropout,weight_decay,lr,lambda_entropy,avg_f1,avg_mse,avg_mae,error
higher_lambda_entropy_attnTrue_losshuber_pca8,higher_lambda_entropy,True,huber,8,0.2,0.1,0.001,0.01,0.3145833333333333,0.14809196879293435,0.24316235621032928,
higher_lambda_entropy_attnTrue_losshuber_pcaNone,higher_lambda_entropy,True,huber,,0.2,0.1,0.001,0.01,0.2829861111111111,0.12328504752514595,0.2686372556878875,
higher_lambda_entropy_attnTrue_lossmse_pca2,higher_lambda_entropy,True,mse,2,0.2,0.1,0.001,0.01,0.46041666666666664,0.958589033981843,0.4339100507010395,
higher_lambda_entropy_attnTrue_lossmse_pca4,higher_lambda_entropy,True,mse,4,0.2,0.1,0.001,0.01,0.35763888888888884,0.28108629968866655,0.3956045917002484,
higher_lambda_entropy_attnTrue_lossmse_pca8,higher_lambda_entropy,True,mse,8,0.2,0.1,0.001,0.01,0.44513888888888886,0.3585113236130605,0.3862727975938469,
higher_lambda_entropy_attnTrue_lossmse_pcaNone,higher_lambda_entropy,True,mse,,0.2,0.1,0.001,0.01,0.46979166666666666,0.027164890957430236,0.1254989565059077,
higher_lambda_entropy_attnTrue_lossmae_pca2,higher_lambda_entropy,True,mae,2,0.2,0.1,0.001,0.01,0.3607638888888889,0.20062647176958132,0.29588408125952503,
higher_lambda_entropy_attnTrue_lossmae_pca4,higher_lambda_entropy,True,mae,4,0.2,0.1,0.001,0.01,0.3302083333333333,0.3372104445484102,0.3657686462781082,
higher_lambda_entropy_attnTrue_lossmae_pca8,higher_lambda_entropy,True,mae,8,0.2,0.1,0.001,0.01,0.4239583333333333,0.07484976606884142,0.2009376085673769,
higher_lambda_entropy_attnTrue_lossmae_pcaNone,higher_lambda_entropy,True,mae,,0.2,0.1,0.001,0.01,0.4666666666666667,0.14696978403173802,0.21914791440940462,
higher_lambda_entropy_attnFalse_losshuber_pca2,higher_lambda_entropy,False,huber,2,0.2,0.1,0.001,0.01,0.2965277777777778,0.2468967647594969,0.3599348465601603,
higher_lambda_entropy_attnFalse_losshuber_pca4,higher_lambda_entropy,False,huber,4,0.2,0.1,0.001,0.01,0.3298611111111111,0.06936008603600186,0.17025613507333523,
higher_lambda_entropy_attnFalse_losshuber_pca8,higher_lambda_entropy,False,huber,8,0.2,0.1,0.001,0.01,0.3402777777777778,0.13064974957606829,0.25298184429993853,
higher_lambda_entropy_attnFalse_losshuber_pcaNone,higher_lambda_entropy,False,huber,,0.2,0.1,0.001,0.01,0.28125,0.037240577230205546,0.14670087963653106,
higher_lambda_entropy_attnFalse_lossmse_pca2,higher_lambda_entropy,False,mse,2,0.2,0.1,0.001,0.01,0.36736111111111114,0.6442056570340479,0.45256244329114753,
higher_lambda_entropy_attnFalse_lossmse_pca4,higher_lambda_entropy,False,mse,4,0.2,0.1,0.001,0.01,0.4770833333333333,0.22477870693794602,0.3258395544447315,
higher_lambda_entropy_attnFalse_lossmse_pca8,higher_lambda_entropy,False,mse,8,0.2,0.1,0.001,0.01,0.2548611111111111,0.17933507090134107,0.32627703707354766,
higher_lambda_entropy_attnFalse_lossmse_pcaNone,higher_lambda_entropy,False,mse,,0.2,0.1,0.001,0.01,0.3595238095238095,0.0511868924969583,0.17750996133933467,
higher_lambda_entropy_attnFalse_lossmae_pca2,higher_lambda_entropy,False,mae,2,0.2,0.1,0.001,0.01,0.20104166666666667,1.6640329312059847,0.5690804716044416,
higher_lambda_entropy_attnFalse_lossmae_pca4,higher_lambda_entropy,False,mae,4,0.2,0.1,0.001,0.01,0.2375,1.748169411983703,0.5695326381828636,
higher_lambda_entropy_attnFalse_lossmae_pca8,higher_lambda_entropy,False,mae,8,0.2,0.1,0.001,0.01,0.28541666666666665,0.10832121726760068,0.18545941449701786,
higher_lambda_entropy_attnFalse_lossmae_pcaNone,higher_lambda_entropy,False,mae,,0.2,0.1,0.001,0.01,0.41994047619047614,0.08731534565556402,0.2408104355757435,
highest_lambda_entropy_attnTrue_losshuber_pca2,highest_lambda_entropy,True,huber,2,0.2,0.1,0.001,0.1,0.28541666666666665,2.0635758403082374,0.8440066042045753,
highest_lambda_entropy_attnTrue_losshuber_pca4,highest_lambda_entropy,True,huber,4,0.2,0.1,0.001,0.1,0.28125,0.4737347207055713,0.31970137305324897,
highest_lambda_entropy_attnTrue_losshuber_pca8,highest_lambda_entropy,True,huber,8,0.2,0.1,0.001,0.1,0.2621527777777778,0.026138457076090808,0.11372187073963383,
highest_lambda_entropy_attnTrue_losshuber_pcaNone,highest_lambda_entropy,True,huber,,0.2,0.1,0.001,0.1,0.4215277777777777,0.08976628844814749,0.22313240946580964,
highest_lambda_entropy_attnTrue_lossmse_pca2,highest_lambda_entropy,True,mse,2,0.2,0.1,0.001,0.1,0.2708333333333333,2.814138293818626,0.8268070070383449,
highest_lambda_entropy_attnTrue_lossmse_pca4,highest_lambda_entropy,True,mse,4,0.2,0.1,0.001,0.1,0.3458333333333333,0.17513831217037573,0.27924251746541506,
highest_lambda_entropy_attnTrue_lossmse_pca8,highest_lambda_entropy,True,mse,8,0.2,0.1,0.001,0.1,0.36473214285714284,0.24788880553862946,0.3962969930144027,
highest_lambda_entropy_attnTrue_lossmse_pcaNone,highest_lambda_entropy,True,mse,,0.2,0.1,0.001,0.1,0.39980158730158727,0.09044206162490903,0.20508238242473453,
highest_lambda_entropy_attnTrue_lossmae_pca2,highest_lambda_entropy,True,mae,2,0.2,0.1,0.001,0.1,0.36666666666666664,0.27931966091376725,0.3846749608249714,
highest_lambda_entropy_attnTrue_lossmae_pca4,highest_lambda_entropy,True,mae,4,0.2,0.1,0.001,0.1,0.19444444444444442,0.380167252393996,0.35996723314747214,
highest_lambda_entropy_attnTrue_lossmae_pca8,highest_lambda_entropy,True,mae,8,0.2,0.1,0.001,0.1,0.33125,0.029676949645089684,0.1253389220801182,
highest_lambda_entropy_attnTrue_lossmae_pcaNone,highest_lambda_entropy,True,mae,,0.2,0.1,0.001,0.1,0.4861111111111111,0.025649440056260797,0.11197735415771604,
highest_lambda_entropy_attnFalse_losshuber_pca2,highest_lambda_entropy,False,huber,2,0.2,0.1,0.001,0.1,0.5541666666666667,0.05517985666619697,0.18194830782401067,
highest_lambda_entropy_attnFalse_losshuber_pca4,highest_lambda_entropy,False,huber,4,0.2,0.1,0.001,0.1,0.3402777777777778,0.11440694745014904,0.28068126187038916,
highest_lambda_entropy_attnFalse_losshuber_pca8,highest_lambda_entropy,False,huber,8,0.2,0.1,0.001,0.1,0.3722222222222222,0.8449045933658216,0.6963162306540956,
highest_lambda_entropy_attnFalse_losshuber_pcaNone,highest_lambda_entropy,False,huber,,0.2,0.1,0.001,0.1,0.5086805555555556,0.12236762033349802,0.27436568735477823,
highest_lambda_entropy_attnFalse_lossmse_pca2,highest_lambda_entropy,False,mse,2,0.2,0.1,0.001,0.1,0.24166666666666664,0.8237997210913892,0.5526052507727096,
highest_lambda_entropy_attnFalse_lossmse_pca4,highest_lambda_entropy,False,mse,4,0.2,0.1,0.001,0.1,0.2809027777777778,0.08494765593593048,0.12491547618992627,
highest_lambda_entropy_attnFalse_lossmse_pca8,highest_lambda_entropy,False,mse,8,0.2,0.1,0.001,0.1,0.2489583333333333,0.17361301583622518,0.26625590383385617,
highest_lambda_entropy_attnFalse_lossmse_pcaNone,highest_lambda_entropy,False,mse,,0.2,0.1,0.001,0.1,0.40625,0.08008982152709615,0.21601317011906454,
highest_lambda_entropy_attnFalse_lossmae_pca2,highest_lambda_entropy,False,mae,2,0.2,0.1,0.001,0.1,0.26840277777777777,5.008051831036696,0.7359681734039137,
highest_lambda_entropy_attnFalse_lossmae_pca4,highest_lambda_entropy,False,mae,4,0.2,0.1,0.001,0.1,0.4440972222222222,0.014037040213639716,0.08219633592913547,
highest_lambda_entropy_attnFalse_lossmae_pca8,highest_lambda_entropy,False,mae,8,0.2,0.1,0.001,0.1,0.3350694444444444,12.65316551983693,1.1124284443600723,
highest_lambda_entropy_attnFalse_lossmae_pcaNone,highest_lambda_entropy,False,mae,,0.2,0.1,0.001,0.1,0.4114583333333333,0.04444045583103182,0.15993451462903369,
dropout_wd_attnTrue_losshuber_pca2,dropout_wd,True,huber,2,0.4,0.5,0.001,0.001,0.24166666666666667,0.0710925181352373,0.18136186050348138,
dropout_wd_attnTrue_losshuber_pca4,dropout_wd,True,huber,4,0.4,0.5,0.001,0.001,0.30625,0.6348997795521316,0.31595225985317177,
dropout_wd_attnTrue_losshuber_pca8,dropout_wd,True,huber,8,0.4,0.5,0.001,0.001,0.30416666666666664,0.3839021931466002,0.37425551780809957,
dropout_wd_attnTrue_losshuber_pcaNone,dropout_wd,True,huber,,0.4,0.5,0.001,0.001,0.22499999999999998,0.021733281224582967,0.10917355233201911,
dropout_wd_attnTrue_lossmse_pca2,dropout_wd,True,mse,2,0.4,0.5,0.001,0.001,0.35208333333333336,1.1038717365889623,0.6068230584496632,
dropout_wd_attnTrue_lossmse_pca4,dropout_wd,True,mse,4,0.4,0.5,0.001,0.001,0.2979166666666666,0.7506857154728346,0.47757549382125336,
dropout_wd_attnTrue_lossmse_pca8,dropout_wd,True,mse,8,0.4,0.5,0.001,0.001,0.4636904761904762,0.10179402427465968,0.26357051838810247,
dropout_wd_attnTrue_lossmse_pcaNone,dropout_wd,True,mse,,0.4,0.5,0.001,0.001,0.34375,0.14236119134301684,0.2894654640307029,
dropout_wd_attnTrue_lossmae_pca2,dropout_wd,True,mae,2,0.4,0.5,0.001,0.001,0.3100694444444444,0.2181306022940018,0.34346108355869853,
dropout_wd_attnTrue_lossmae_pca4,dropout_wd,True,mae,4,0.4,0.5,0.001,0.001,0.43402777777777773,0.37023576289494375,0.2820112995492915,
dropout_wd_attnTrue_lossmae_pca8,dropout_wd,True,mae,8,0.4,0.5,0.001,0.001,0.45833333333333337,0.7814125890193312,0.4990069530128191,
dropout_wd_attnTrue_lossmae_pcaNone,dropout_wd,True,mae,,0.4,0.5,0.001,0.001,0.3489583333333333,0.02369447199133477,0.10914830075732122,
dropout_wd_attnFalse_losshuber_pca2,dropout_wd,False,huber,2,0.4,0.5,0.001,0.001,0.3579861111111111,0.17765254250401624,0.2915880120708607,
dropout_wd_attnFalse_losshuber_pca4,dropout_wd,False,huber,4,0.4,0.5,0.001,0.001,0.3020833333333333,0.12136454580212477,0.20869121875148267,
dropout_wd_attnFalse_losshuber_pca8,dropout_wd,False,huber,8,0.4,0.5,0.001,0.001,0.22916666666666666,0.20099587997910087,0.34309564022502553,
dropout_wd_attnFalse_losshuber_pcaNone,dropout_wd,False,huber,,0.4,0.5,0.001,0.001,0.3833333333333333,0.11926249734137419,0.24403681016216675,
dropout_wd_attnFalse_lossmse_pca2,dropout_wd,False,mse,2,0.4,0.5,0.001,0.001,0.2625,0.23658381859377092,0.3577399061371883,
dropout_wd_attnFalse_lossmse_pca4,dropout_wd,False,mse,4,0.4,0.5,0.001,0.001,0.3,0.35923078750832405,0.30735083595694357,
dropout_wd_attnFalse_lossmse_pca8,dropout_wd,False,mse,8,0.4,0.5,0.001,0.001,0.15,0.6251227619353432,0.47089887945912784,
dropout_wd_attnFalse_lossmse_pcaNone,dropout_wd,False,mse,,0.4,0.5,0.001,0.001,0.23958333333333331,0.09343107437463864,0.2474473129841499,
dropout_wd_attnFalse_lossmae_pca2,dropout_wd,False,mae,2,0.4,0.5,0.001,0.001,0.23402777777777775,0.29797043297935033,0.3878072927861164,
dropout_wd_attnFalse_lossmae_pca4,dropout_wd,False,mae,4,0.4,0.5,0.001,0.001,0.3555555555555555,0.24667764080426208,0.28879239534338313,
dropout_wd_attnFalse_lossmae_pca8,dropout_wd,False,mae,8,0.4,0.5,0.001,0.001,0.43819444444444444,0.2564302149019509,0.2811456456935654,
dropout_wd_attnFalse_lossmae_pcaNone,dropout_wd,False,mae,,0.4,0.5,0.001,0.001,0.27361111111111114,0.10423691102365693,0.2055684810038656,
dropout_lr_attnTrue_losshuber_pca2,dropout_lr,True,huber,2,0.4,0.1,0.0005,0.001,0.19062500000000002,0.07260166747752735,0.2262905087166776,
dropout_lr_attnTrue_losshuber_pca4,dropout_lr,True,huber,4,0.4,0.1,0.0005,0.001,0.28125,0.6739204844143755,0.4424108182623362,
dropout_lr_attnTrue_losshuber_pca8,dropout_lr,True,huber,8,0.4,0.1,0.0005,0.001,0.2625,0.10724329552386291,0.16994121259388825,
dropout_lr_attnTrue_losshuber_pcaNone,dropout_lr,True,huber,,0.4,0.1,0.0005,0.001,0.21874999999999997,0.18707700498231689,0.316347779162849,
dropout_lr_attnTrue_lossmse_pca2,dropout_lr,True,mse,2,0.4,0.1,0.0005,0.001,0.35243055555555547,0.1326704275645055,0.2499105628230609,
dropout_lr_attnTrue_lossmse_pca4,dropout_lr,True,mse,4,0.4,0.1,0.0005,0.001,0.23958333333333331,0.7904820068332227,0.4264610414393246,
dropout_lr_attnTrue_lossmse_pca8,dropout_lr,True,mse,8,0.4,0.1,0.0005,0.001,0.19930555555555554,1.8110526307797399,0.7179563192185014,
dropout_lr_attnTrue_lossmse_pcaNone,dropout_lr,True,mse,,0.4,0.1,0.0005,0.001,0.3680555555555556,0.06050559122944041,0.18291540855231386,
dropout_lr_attnTrue_lossmae_pca2,dropout_lr,True,mae,2,0.4,0.1,0.0005,0.001,0.3020833333333333,0.1443221885256734,0.2940000474045519,
dropout_lr_attnTrue_lossmae_pca4,dropout_lr,True,mae,4,0.4,0.1,0.0005,0.001,0.21111111111111108,1.9217918785308872,0.8908657469631482,
dropout_lr_attnTrue_lossmae_pca8,dropout_lr,True,mae,8,0.4,0.1,0.0005,0.001,0.33749999999999997,3.172452595557545,0.5650899911221738,
dropout_lr_attnTrue_lossmae_pcaNone,dropout_lr,True,mae,,0.4,0.1,0.0005,0.001,0.25625,0.08203739037722856,0.2288596482637028,
dropout_lr_attnFalse_losshuber_pca2,dropout_lr,False,huber,2,0.4,0.1,0.0005,0.001,0.421875,0.11591282140106862,0.25422871015810716,
dropout_lr_attnFalse_losshuber_pca4,dropout_lr,False,huber,4,0.4,0.1,0.0005,0.001,0.275,0.1810916516379687,0.2710211129548649,
dropout_lr_attnFalse_losshuber_pca8,dropout_lr,False,huber,8,0.4,0.1,0.0005,0.001,0.2798611111111111,0.3245441260997308,0.4036382172101488,
dropout_lr_attnFalse_losshuber_pcaNone,dropout_lr,False,huber,,0.4,0.1,0.0005,0.001,0.27951388888888884,0.08128317868761634,0.19021119107492268,
dropout_lr_attnFalse_lossmse_pca2,dropout_lr,False,mse,2,0.4,0.1,0.0005,0.001,0.2708333333333333,0.24435586498682782,0.3902324788117161,
dropout_lr_attnFalse_lossmse_pca4,dropout_lr,False,mse,4,0.4,0.1,0.0005,0.001,0.2722222222222222,0.7656811300348159,0.5731569088335771,
dropout_lr_attnFalse_lossmse_pca8,dropout_lr,False,mse,8,0.4,0.1,0.0005,0.001,0.21145833333333333,0.09861603592751633,0.23461710871197283,
dropout_lr_attnFalse_lossmse_pcaNone,dropout_lr,False,mse,,0.4,0.1,0.0005,0.001,0.18541666666666667,0.14239811929799961,0.30696002347394824,
dropout_lr_attnFalse_lossmae_pca2,dropout_lr,False,mae,2,0.4,0.1,0.0005,0.001,0.284375,1.0819884565481188,0.6264931523764972,
dropout_lr_attnFalse_lossmae_pca4,dropout_lr,False,mae,4,0.4,0.1,0.0005,0.001,0.20416666666666666,0.3166705505884384,0.3675278906400005,
dropout_lr_attnFalse_lossmae_pca8,dropout_lr,False,mae,8,0.4,0.1,0.0005,0.001,0.3625,0.1165121813209906,0.2769162245094776,
dropout_lr_attnFalse_lossmae_pcaNone,dropout_lr,False,mae,,0.4,0.1,0.0005,0.001,0.42013888888888884,0.15215942154518106,0.323085284869497,
wd_lr_attnTrue_losshuber_pca2,wd_lr,True,huber,2,0.2,0.5,0.0005,0.001,0.16423611111111114,0.18387633935876468,0.2976835631222154,
wd_lr_attnTrue_losshuber_pca4,wd_lr,True,huber,4,0.2,0.5,0.0005,0.001,0.2864583333333333,3.5809182067967864,0.8303742534480989,
wd_lr_attnTrue_losshuber_pca8,wd_lr,True,huber,8,0.2,0.5,0.0005,0.001,0.21111111111111108,0.4424649654867083,0.41514229316574836,
wd_lr_attnTrue_losshuber_pcaNone,wd_lr,True,huber,,0.2,0.5,0.0005,0.001,0.32619047619047614,0.06852371138511824,0.21287673288801062,
wd_lr_attnTrue_lossmse_pca2,wd_lr,True,mse,2,0.2,0.5,0.0005,0.001,0.28923611111111114,1.2685812581592983,0.47693281391790754,
wd_lr_attnTrue_lossmse_pca4,wd_lr,True,mse,4,0.2,0.5,0.0005,0.001,0.1864583333333333,0.2862080134481443,0.36449008380683756,
wd_lr_attnTrue_lossmse_pca8,wd_lr,True,mse,8,0.2,0.5,0.0005,0.001,0.09930555555555555,0.3809003810593039,0.38796440876709914,
wd_lr_attnTrue_lossmse_pcaNone,wd_lr,True,mse,,0.2,0.5,0.0005,0.001,0.4458333333333333,0.06855399873989086,0.18402185360901058,
wd_lr_attnTrue_lossmae_pca2,wd_lr,True,mae,2,0.2,0.5,0.0005,0.001,0.3125,0.6257492610555284,0.294584460866948,
wd_lr_attnTrue_lossmae_pca4,wd_lr,True,mae,4,0.2,0.5,0.0005,0.001,0.1909722222222222,1.548904001718412,0.5439640789603194,
wd_lr_attnTrue_lossmae_pca8,wd_lr,True,mae,8,0.2,0.5,0.0005,0.001,0.328125,0.17926304152132594,0.2887452630093321,
wd_lr_attnTrue_lossmae_pcaNone,wd_lr,True,mae,,0.2,0.5,0.0005,0.001,0.3767361111111111,0.0991538978819062,0.25992540759034455,
wd_lr_attnFalse_losshuber_pca2,wd_lr,False,huber,2,0.2,0.5,0.0005,0.001,0.3145833333333333,0.24507380323526898,0.3546549300663173,
wd_lr_attnFalse_losshuber_pca4,wd_lr,False,huber,4,0.2,0.5,0.0005,0.001,0.2715277777777778,0.15423129423565135,0.3342530820518732,
wd_lr_attnFalse_losshuber_pca8,wd_lr,False,huber,8,0.2,0.5,0.0005,0.001,0.30729166666666663,0.37616495759009133,0.4251634718384594,
wd_lr_attnFalse_losshuber_pcaNone,wd_lr,False,huber,,0.2,0.5,0.0005,0.001,0.13715277777777776,0.048842458355434104,0.15919937534878653,
wd_lr_attnFalse_lossmse_pca2,wd_lr,False,mse,2,0.2,0.5,0.0005,0.001,0.38055555555555554,0.3044784820926464,0.3837773882163068,
wd_lr_attnFalse_lossmse_pca4,wd_lr,False,mse,4,0.2,0.5,0.0005,0.001,0.2559027777777778,0.5309172420692045,0.4143786612742891,
wd_lr_attnFalse_lossmse_pca8,wd_lr,False,mse,8,0.2,0.5,0.0005,0.001,0.38541666666666663,0.11476346447790611,0.25968392604651547,
wd_lr_attnFalse_lossmse_pcaNone,wd_lr,False,mse,,0.2,0.5,0.0005,0.001,0.22222222222222224,0.09096072062477889,0.20957336163458723,
wd_lr_attnFalse_lossmae_pca2,wd_lr,False,mae,2,0.2,0.5,0.0005,0.001,0.3720238095238095,0.14099683862225454,0.2852231491512308,
wd_lr_attnFalse_lossmae_pca4,wd_lr,False,mae,4,0.2,0.5,0.0005,0.001,0.32638888888888884,0.6515480681390539,0.5233884543801348,
wd_lr_attnFalse_lossmae_pca8,wd_lr,False,mae,8,0.2,0.5,0.0005,0.001,0.303125,0.13164384960739306,0.27566799575773376,
wd_lr_attnFalse_lossmae_pcaNone,wd_lr,False,mae,,0.2,0.5,0.0005,0.001,0.16979166666666667,0.06665956141077581,0.17932707564129183,
all_moderate_attnTrue_losshuber_pca2,all_moderate,True,huber,2,0.4,0.5,0.0005,0.01,0.42708333333333337,0.2297539327312594,0.3675434649145851,
all_moderate_attnTrue_losshuber_pca4,all_moderate,True,huber,4,0.4,0.5,0.0005,0.01,0.3125,0.5351094817849041,0.5545931446055572,
all_moderate_attnTrue_losshuber_pca8,all_moderate,True,huber,8,0.4,0.5,0.0005,0.01,0.18645833333333334,0.3207639289732453,0.4227242658380419,
all_moderate_attnTrue_losshuber_pcaNone,all_moderate,True,huber,,0.4,0.5,0.0005,0.01,0.12187500000000001,0.10885013668681,0.28349440467233455,
all_moderate_attnTrue_lossmse_pca2,all_moderate,True,mse,2,0.4,0.5,0.0005,0.01,0.265625,0.41026941500282343,0.4883693852849926,
all_moderate_attnTrue_lossmse_pca4,all_moderate,True,mse,4,0.4,0.5,0.0005,0.01,0.1375,1.6618413825667475,0.5323890319559723,
all_moderate_attnTrue_lossmse_pca8,all_moderate,True,mse,8,0.4,0.5,0.0005,0.01,0.21041666666666664,0.34520019684425424,0.48481020804805064,
all_moderate_attnTrue_lossmse_pcaNone,all_moderate,True,mse,,0.4,0.5,0.0005,0.01,0.2802083333333333,0.13697224409897527,0.29823137695590657,
all_moderate_attnTrue_lossmae_pca2,all_moderate,True,mae,2,0.4,0.5,0.0005,0.01,0.10416666666666666,0.4841213999762488,0.42200280632823706,
all_moderate_attnTrue_lossmae_pca4,all_moderate,True,mae,4,0.4,0.5,0.0005,0.01,0.13333333333333333,4.307193129455897,0.8735915552048633,
all_moderate_attnTrue_lossmae_pca8,all_moderate,True,mae,8,0.4,0.5,0.0005,0.01,0.25,1.3767129335272896,0.537184072425589,
all_moderate_attnTrue_lossmae_pcaNone,all_moderate,True,mae,,0.4,0.5,0.0005,0.01,0.29702380952380947,0.09021875652757613,0.233728541371723,
all_moderate_attnFalse_losshuber_pca2,all_moderate,False,huber,2,0.4,0.5,0.0005,0.01,0.3,0.30233037929294754,0.34704956163962686,
all_moderate_attnFalse_losshuber_pca4,all_moderate,False,huber,4,0.4,0.5,0.0005,0.01,0.3055555555555556,0.21723962007217054,0.2925792515161447,
all_moderate_attnFalse_losshuber_pca8,all_moderate,False,huber,8,0.4,0.5,0.0005,0.01,0.2642361111111111,0.10244798483661019,0.2447583784814924,
all_moderate_attnFalse_losshuber_pcaNone,all_moderate,False,huber,,0.4,0.5,0.0005,0.01,0.25104166666666666,0.06679717809611235,0.19737929664552212,
all_moderate_attnFalse_lossmse_pca2,all_moderate,False,mse,2,0.4,0.5,0.0005,0.01,0.14305555555555555,0.20177327137914303,0.29026385939990484,
all_moderate_attnFalse_lossmse_pca4,all_moderate,False,mse,4,0.4,0.5,0.0005,0.01,0.2833333333333333,0.4318067354327515,0.3465057971576849,
all_moderate_attnFalse_lossmse_pca8,all_moderate,False,mse,8,0.4,0.5,0.0005,0.01,0.3520833333333333,0.3616497734815895,0.36342724005226046,
all_moderate_attnFalse_lossmse_pcaNone,all_moderate,False,mse,,0.4,0.5,0.0005,0.01,0.421875,0.11118837478866272,0.248688512093698,
all_moderate_attnFalse_lossmae_pca2,all_moderate,False,mae,2,0.4,0.5,0.0005,0.01,0.234375,0.2022580634031044,0.2862198132400712,
all_moderate_attnFalse_lossmae_pca4,all_moderate,False,mae,4,0.4,0.5,0.0005,0.01,0.3,0.49247586277880895,0.5194663611085465,
all_moderate_attnFalse_lossmae_pca8,all_moderate,False,mae,8,0.4,0.5,0.0005,0.01,0.16041666666666665,0.23103724776222287,0.31359702655269456,
all_moderate_attnFalse_lossmae_pcaNone,all_moderate,False,mae,,0.4,0.5,0.0005,0.01,0.203125,0.03308364914128774,0.13998546913110962,
all_strong_attnTrue_losshuber_pca2,all_strong,True,huber,2,0.5,1.0,0.0001,0.1,0.21180555555555552,0.534785010761349,0.49862547412825126,
all_strong_attnTrue_losshuber_pca4,all_strong,True,huber,4,0.5,1.0,0.0001,0.1,0.14618055555555554,1.0221866467562564,0.6019614086641619,
all_strong_attnTrue_losshuber_pca8,all_strong,True,huber,8,0.5,1.0,0.0001,0.1,0.1875,0.3522324009549457,0.4222116897969196,
all_strong_attnTrue_losshuber_pcaNone,all_strong,True,huber,,0.5,1.0,0.0001,0.1,0.15416666666666665,0.13157622701031613,0.31932695663999766,
all_strong_attnTrue_lossmse_pca2,all_strong,True,mse,2,0.5,1.0,0.0001,0.1,0.17916666666666667,15.289026523452858,1.0482510844788826,
all_strong_attnTrue_lossmse_pca4,all_strong,True,mse,4,0.5,1.0,0.0001,0.1,0.15520833333333334,6.45606086718759,1.1945347027697912,
all_strong_attnTrue_lossmse_pca8,all_strong,True,mse,8,0.5,1.0,0.0001,0.1,0.05416666666666667,1.0183305738545592,0.7827551017981023,
all_strong_attnTrue_lossmse_pcaNone,all_strong,True,mse,,0.5,1.0,0.0001,0.1,0.14479166666666665,0.09813321359304257,0.2526159066862116,
all_strong_attnTrue_lossmae_pca2,all_strong,True,mae,2,0.5,1.0,0.0001,0.1,0.1,0.3274222685649866,0.39746805862523615,
all_strong_attnTrue_lossmae_pca4,all_strong,True,mae,4,0.5,1.0,0.0001,0.1,0.08229166666666667,1.0746492098645049,0.6841196175664663,
all_strong_attnTrue_lossmae_pca8,all_strong,True,mae,8,0.5,1.0,0.0001,0.1,0.058333333333333334,0.8474585070459456,0.6059400405113895,
all_strong_attnTrue_lossmae_pcaNone,all_strong,True,mae,,0.5,1.0,0.0001,0.1,0.1958333333333333,0.17460044745388226,0.38376487473336357,
all_strong_attnFalse_losshuber_pca2,all_strong,False,huber,2,0.5,1.0,0.0001,0.1,0.09999999999999999,0.2634113992501863,0.36206092328454054,
all_strong_attnFalse_losshuber_pca4,all_strong,False,huber,4,0.5,1.0,0.0001,0.1,0.25833333333333336,0.28521177760010685,0.4788015965217104,
all_strong_attnFalse_losshuber_pca8,all_strong,False,huber,8,0.5,1.0,0.0001,0.1,0.23035714285714284,0.2830298812564566,0.4101858303959792,
all_strong_attnFalse_losshuber_pcaNone,all_strong,False,huber,,0.5,1.0,0.0001,0.1,0.056249999999999994,0.3336813552566519,0.5031080400416007,
all_strong_attnFalse_lossmse_pca2,all_strong,False,mse,2,0.5,1.0,0.0001,0.1,0.275,0.5883618612193369,0.5370937907136977,
all_strong_attnFalse_lossmse_pca4,all_strong,False,mse,4,0.5,1.0,0.0001,0.1,0.1886904761904762,1.583556319173835,0.70342699616837,
all_strong_attnFalse_lossmse_pca8,all_strong,False,mse,8,0.5,1.0,0.0001,0.1,0.23125,0.34517510126328405,0.43066636876513564,
all_strong_attnFalse_lossmse_pcaNone,all_strong,False,mse,,0.5,1.0,0.0001,0.1,0.12083333333333332,0.17087305600984803,0.36228260405672097,
all_strong_attnFalse_lossmae_pca2,all_strong,False,mae,2,0.5,1.0,0.0001,0.1,0.046875,0.5312565246566512,0.5541553309497734,
all_strong_attnFalse_lossmae_pca4,all_strong,False,mae,4,0.5,1.0,0.0001,0.1,0.10972222222222222,0.7003605496570124,0.45438005713125074,
all_strong_attnFalse_lossmae_pca8,all_strong,False,mae,8,0.5,1.0,0.0001,0.1,0.1847222222222222,0.7489745936262517,0.6706960991335412,
all_strong_attnFalse_lossmae_pcaNone,all_strong,False,mae,,0.5,1.0,0.0001,0.1,0.13333333333333333,0.22845409862860594,0.4228729843938102,
