region,cell_type,run,experiment,gene_encoder,attention,loss_ptau,pca_components,avg_f1,avg_mse,avg_mae,dropout,weight_decay,lr,lambda_entropy,error
EC,Astrocytes,geFalse_attnTrue_none_pca2_baseline,baseline,False,True,none,2,0.3416666666666667,0.1983819001397899,0.4092773566953838,0.2,0.1,0.001,0.001,
EC,Astrocytes,geFalse_attnTrue_none_pca4_baseline,baseline,False,True,none,4,0.2444444444444444,0.2065753993759099,0.41460702335461974,0.2,0.1,0.001,0.001,
EC,Astrocytes,geFalse_attnTrue_none_pca8_baseline,baseline,False,True,none,8,0.21666666666666665,0.272805556667867,0.47293364349752665,0.2,0.1,0.001,0.001,
EC,Astrocytes,geFalse_attnTrue_none_pca16_baseline,baseline,False,True,none,16,0.2375,0.21788166104218296,0.4541550370243688,0.2,0.1,0.001,0.001,
EC,Astrocytes,geFalse_attnFalse_none_pca2_baseline,baseline,False,False,none,2,0.2833333333333333,0.22215819043746643,0.3887611619817714,0.2,0.1,0.001,0.001,
EC,Astrocytes,geFalse_attnFalse_none_pca4_baseline,baseline,False,False,none,4,0.2652777777777777,0.1693073473395488,0.35865510224054253,0.2,0.1,0.001,0.001,
EC,Astrocytes,geFalse_attnFalse_none_pca8_baseline,baseline,False,False,none,8,0.21944444444444444,0.1792191065700397,0.3895912878215313,0.2,0.1,0.001,0.001,
EC,Astrocytes,geFalse_attnFalse_none_pca16_baseline,baseline,False,False,none,16,0.3208333333333333,0.29357678152356376,0.5254638899738591,0.2,0.1,0.001,0.001,
EC,Astrocytes,geTrue_attnFalse_none_pca2_baseline,baseline,True,False,none,2,0.2861111111111111,2.61862846421395,0.8684793800736467,0.2,0.1,0.001,0.001,
EC,Astrocytes,geTrue_attnFalse_none_pca4_baseline,baseline,True,False,none,4,0.2375,9.365838762922198,1.5445852885022762,0.2,0.1,0.001,0.001,
EC,Astrocytes,geTrue_attnFalse_none_pca8_baseline,baseline,True,False,none,8,0.2833333333333333,0.23943704648689126,0.44486044704293215,0.2,0.1,0.001,0.001,
EC,Astrocytes,geTrue_attnFalse_none_pca16_baseline,baseline,True,False,none,16,0.45972222222222225,25.533368781265217,1.5413710220406456,0.2,0.1,0.001,0.001,
